SIPRI Transfers Database 


 Database search results for buyer 'All Countries' and seller  'All Countries' and the years from 2011 to 2021 - (created: 11-03-2023)

Deal ID;Seller;Buyer;Designation;Description;Armament category;Order date;Order date is estimate;Numbers delivered;Numbers delivered is estimate;Delivery year;Delivery year is estimate;Status;SIPRI estimate;TIV deal unit;TIV delivery values;Local production
52240;China;Pakistan;WMD-7;aircraft EO system;Sensors;2008;Yes;10;Yes;2020;Yes;New;1.0000;1.0000;10;No
54410;China;Pakistan;LS-3;guided bomb;Missiles;2008;Yes;70;Yes;2020;Yes;New;0.0200;0.0200;1.4;No
54411;China;Pakistan;LT-2;guided bomb;Missiles;2008;Yes;70;Yes;2020;Yes;New;0.0200;0.0200;1.4;No
56384;Ukraine;Pakistan;6TD;diesel engine;Engines;2013;No;15;Yes;2019;No;New;0.3000;0.3000;4.5;No
57843;Ukraine;Pakistan;6TD;diesel engine;Engines;2016;No;10;Yes;2019;Yes;New;0.3000;0.3000;3;No
57843;Ukraine;Pakistan;6TD;diesel engine;Engines;2016;No;25;Yes;2020;No;New;0.3000;0.3000;7.5;No
58056;China;Pakistan;Azmat;corvette;Ships;2013;Yes;1;No;2020;Yes;New;65.0000;65.0000;65;Yes
58199;China;Pakistan;C-802;anti-ship missile;Missiles;2013;Yes;5;Yes;2018;Yes;New;0.9000;0.9000;4.5;No
58199;China;Pakistan;C-802;anti-ship missile;Missiles;2013;Yes;10;Yes;2020;Yes;New;0.9000;0.9000;9;No
58199;China;Pakistan;C-802;anti-ship missile;Missiles;2013;Yes;5;Yes;2019;Yes;New;0.9000;0.9000;4.5;No
64061;United States;Pakistan;Caterpillar-3516;diesel engine;Engines;2017;Yes;8;No;2020;No;New;1.2500;1.2500;10;No
64281;United Kingdom;Pakistan;RK-270;diesel engine;Engines;2015;No;2;No;2018;No;New;2.5000;2.5000;5;No
61268;Russia;Algeria;BMPT Terminator;AFSV;Armoured vehicles;2016;Yes;120;Yes;2020;No;New;2.6000;2.6000;312;No
60003;Russia;Belarus;Protivnik-GE;air search radar;Sensors;2014;Yes;1;Yes;2020;Yes;New;13.0000;13.0000;13;No
57848;France;Hungary;Mistral;portable SAM;Missiles;2014;No;30;Yes;2019;No;New;0.1000;0.1000;3;No
64254;South Korea;Iraq;Promoter;APC;Armoured vehicles;2020;Yes;10;Yes;2020;No;New;0.1400;0.1400;1.4;No
58291;Germany;Lithuania;Boxer;APC;Armoured vehicles;2016;No;2;Yes;2020;Yes;New;0.5500;0.5500;1.1;No
50194;Italy;Venezuela;Compact 76mm;naval gun;Naval weapons;2006;Yes;1;No;2020;No;New;2.5000;2.5000;2.5;No
53705;United States;Brazil;V2500;turbofan;Engines;2014;Yes;4;Yes;2020;No;New;3.0000;3.0000;12;No
63304;France;Mali;Bastion;APC/APV;Armoured vehicles;2019;No;13;No;2020;No;New;0.1600;0.1600;2.08;No
63306;Sweden;Mali;MD5;diesel engine;Engines;2019;No;13;No;2020;No;New;0.0200;0.0200;0.26;No
63748;United States;Morocco;AIM-9X Sidewinder;BVRAAM;Missiles;2018;No;18;Yes;2020;Yes;New;0.1800;0.1800;3.24;No
39228;Netherlands;Venezuela;MIRADOR;EO search/fire control;Sensors;2006;No;1;No;2020;No;New;2.5000;2.5000;2.5;No
33721;United States;Poland;AGM-158A JASSM;ASM;Missiles;2015;No;2;Yes;2017;No;New;1.2500;1.2500;2.5;No
33721;United States;Poland;AGM-158A JASSM;ASM;Missiles;2015;No;30;Yes;2020;Yes;New;1.2500;1.2500;37.5;No
63621;Russia;Syria;MiG-29S;FGA aircraft;Aircraft;2020;Yes;6;Yes;2020;No;Second hand;28.5000;11.4;68.4;No
64257;Israel;Thailand;Spike-MR/LR;anti-tank missile;Missiles;2020;No;100;Yes;2020;No;New;0.0300;0.0300;3;No
59458;Russia;Nigeria;Mi-35M;combat helicopter;Aircraft;2015;No;2;No;2020;No;New;11.5000;11.5000;23;No
64287;South Korea;Nigeria;KLTV-181;APC/APV;Armoured vehicles;2020;Yes;5;Yes;2020;Yes;New;0.1400;0.1400;0.7;No
59820;Italy;Botswana;HITFIST;IFV turret;Other;2016;No;1;Yes;2019;Yes;New;0.7000;0.7000;0.7;No
63850;Spain;El Salvador;Model-56 105mm;towed gun;Artillery;2015;Yes;12;No;2019;No;Second hand;0.4500;0.18;2.16;No
64290;Sweden;Singapore;RBS-70 Mk-3 Bolide;portable SAM;Missiles;2018;Yes;50;Yes;2019;No;New;0.1000;0.1000;5;No
64291;China;Nigeria;SH-2 122mm;self-propelled gun;Artillery;2019;Yes;3;Yes;2020;No;New;0.9000;0.9000;2.7;No
36485;United Kingdom;India;UFH/M-777 155mm;towed gun;Artillery;2016;No;2;No;2017;No;New;1.0000;1.0000;2;No
56559;Germany;India;ACTAS;ASW sonar;Sensors;2014;Yes;3;Yes;2020;Yes;New;10.0000;10.0000;30;Yes
59304;Sweden;Latvia;RBS-70;portable SAM;Missiles;2015;No;25;Yes;2015;Yes;New;0.0800;0.0800;2;No
59304;Sweden;Latvia;RBS-70;portable SAM;Missiles;2015;No;25;Yes;2016;Yes;New;0.0800;0.0800;2;No
58871;Italy;Egypt;AW149;helicopter;Aircraft;2019;No;5;No;2020;No;New;7.0000;7.0000;35;No
34222;Italy;Brazil;VBTP Guarani;APC;Armoured vehicles;2009;No;50;Yes;2020;No;New;0.3500;0.3500;17.5;Yes
39804;United States;India;CH-47F Chinook;transport helicopter;Aircraft;2015;No;5;Yes;2020;No;New;20.0000;20.0000;100;No
54718;United States;Japan;F135-100;turbofan;Engines;2012;Yes;1;Yes;2020;Yes;New;4.0000;4.0000;4;No
57136;Belarus;Viet Nam;Vostok-E;air search radar;Sensors;2013;No;3;Yes;2020;Yes;New;7.5000;7.5000;22.5;Yes
57864;South Africa;Uganda;Nyoka;APC;Armoured vehicles;2013;Yes;5;Yes;2020;Yes;New;0.1500;0.1500;0.75;Yes
55037;Germany;India;Do-228;light transport ac;Aircraft;2015;Yes;1;No;2019;No;New;2.2000;2.2000;2.2;Yes
55037;Germany;India;Do-228;light transport ac;Aircraft;2015;Yes;1;No;2020;No;New;2.2000;2.2000;2.2;Yes
60158;China;Bangladesh;FN-6;portable SAM;Missiles;2015;Yes;25;Yes;2017;Yes;New;0.0800;0.0800;2;No
60158;China;Bangladesh;FN-6;portable SAM;Missiles;2015;Yes;25;Yes;2018;Yes;New;0.0800;0.0800;2;No
60158;China;Bangladesh;FN-6;portable SAM;Missiles;2015;Yes;25;Yes;2019;Yes;New;0.0800;0.0800;2;No
60158;China;Bangladesh;FN-6;portable SAM;Missiles;2015;Yes;25;Yes;2020;Yes;New;0.0800;0.0800;2;No
50338;France;Brazil;EC725 Super Cougar;transport helicopter;Aircraft;2008;No;3;Yes;2020;No;New;7.5000;7.5000;22.5;Yes
60552;Germany;India;MTU-8000;diesel engine;Engines;2016;Yes;4;No;2020;No;New;4.0000;4.0000;16;No
60670;South Africa;India;Casspir-6;APC;Armoured vehicles;2016;No;70;Yes;2020;No;New;0.2200;0.2200;15.4;Yes
60671;Russia;India;YaMZ-238;diesel engine;Engines;2016;No;70;Yes;2020;No;New;0.0300;0.0300;2.1;No
61340;Russia;Nigeria;9M114;anti-tank missile;Missiles;2015;Yes;50;Yes;2020;Yes;New;0.0200;0.0200;1;No
61619;Austria;Jamaica;DA40;light aircraft;Aircraft;2017;No;4;Yes;2018;Yes;New;0.1500;0.1500;0.6;No
63093;Germany;Thailand;TRML-3D;air search radar;Sensors;2016;No;1;Yes;2019;Yes;New;10.0000;10.0000;10;No
61705;France;Qatar;AS-350/AS-550 Fennec;light helicopter;Aircraft;2018;No;7;Yes;2020;No;New;0.9000;0.9000;6.3;No
62006;France;Estonia;Mistral;portable SAM;Missiles;2018;No;30;Yes;2020;Yes;New;0.1000;0.1000;3;No
63305;France;Burkina Faso;Bastion;APC/APV;Armoured vehicles;2019;No;2;Yes;2020;Yes;New;0.1600;0.1600;0.32;No
63307;Sweden;Burkina Faso;MD5;diesel engine;Engines;2019;No;2;Yes;2020;Yes;New;0.0200;0.0200;0.04;No
63081;Spain;Portugal;VAMTAC BN3;APV;Armoured vehicles;2018;No;100;Yes;2020;No;New;0.1400;0.1400;14;No
62753;France;Chile;AS-350/AS-550 Fennec;light helicopter;Aircraft;2019;No;1;No;2020;No;New;0.9000;0.9000;0.9;No
28617;Russia;Iran;Fagot;anti-tank missile;Missiles;1991;Yes;50;Yes;2020;Yes;New;0.0100;0.0100;0.5;Yes
28257;Russia;Iran;Malyutka;anti-tank missile;Missiles;1995;Yes;50;Yes;2020;Yes;New;0.0100;0.0100;0.5;Yes
35897;Spain;Venezuela;BVL;OPV;Ships;2005;No;1;No;2020;No;New;23.5000;23.5000;23.5;Yes
39227;Netherlands;Venezuela;Scout;sea search radar;Sensors;2006;No;1;No;2020;No;New;1.0000;1.0000;1;No
39226;Netherlands;Venezuela;STING;fire control radar;Sensors;2006;No;1;No;2020;No;New;4.7500;4.7500;4.75;No
39224;Netherlands;Venezuela;Variant;air/sea search radar;Sensors;2006;No;1;No;2020;No;New;4.7500;4.7500;4.75;No
51055;Germany;Venezuela;MTU-1163;diesel engine;Engines;2006;Yes;4;No;2020;No;New;2.0000;2.0000;8;No
62798;Unknown supplier(s);Ecuador;AW119 Koala;light helicopter;Aircraft;2019;No;1;Yes;2019;Yes;Second hand;2.2500;0.9;0.9;No
62798;Unknown supplier(s);Ecuador;AW119 Koala;light helicopter;Aircraft;2019;No;1;Yes;2020;Yes;Second hand;2.2500;0.9;0.9;No
64292;Denmark;Peru;B&W-8L;diesel engine;Engines;2012;No;2;No;2018;No;New;0.8000;0.8000;1.6;No
63709;United States;Peru;CH-2000;light aircraft;Aircraft;2019;Yes;3;No;2019;No;New;0.1100;0.1100;0.33;No
34595;Italy;Brazil;SCP-01 Scipio;combat ac radar;Sensors;2004;No;2;Yes;2020;No;New;2.0000;2.0000;4;Yes
62985;United States;Argentina;Learjet-60;light transport ac;Aircraft;2019;No;1;No;2020;No;Second hand;8.2500;3.3;3.3;No
39415;United States;Argentina;UH-1H Huey-2;helicopter;Aircraft;2006;Yes;1;Yes;2020;Yes;New;3.1000;3.1000;3.1;No
60086;Czechia;Brazil;T3-928;diesel engine;Engines;2013;Yes;10;Yes;2020;Yes;New;0.0400;0.0400;0.4;No
51099;Israel;Brazil;UT-25/UT-30;IFV turret;Other;2010;Yes;10;Yes;2020;Yes;New;0.6000;0.6000;6;Yes
58358;Israel;Brazil;RecceLite;aircraft recce system;Sensors;2006;No;1;Yes;2020;Yes;New;4.0000;4.0000;4;No
59275;United Kingdom;Brazil;Seaspray;MP aircraft radar;Sensors;2013;Yes;1;Yes;2020;Yes;New;2.0000;2.0000;2;No
57526;United States;Brazil;T-800;turboshaft;Engines;2014;No;2;Yes;2020;Yes;New;0.8000;0.8000;1.6;No
30220;Russia;Iran;Konkurs;anti-tank missile;Missiles;1998;Yes;50;Yes;2020;Yes;New;0.0200;0.0200;1;Yes
63240;China;Algeria;DWL-002;air search system;Sensors;2018;Yes;2;Yes;2018;Yes;New;12.0000;12.0000;24;No
63240;China;Algeria;DWL-002;air search system;Sensors;2018;Yes;2;Yes;2019;Yes;New;12.0000;12.0000;24;No
64296;United States;Kosovo;HMMWV Up-Armoured;APV;Armoured vehicles;2018;No;25;Yes;2020;No;New;0.1400;0.1400;3.5;No
61080;Italy;Portugal;AW119 Koala;light helicopter;Aircraft;2018;No;1;No;2020;No;New;2.2500;2.2500;2.25;No
59747;Switzerland;Botswana;Piranha-3;IFV;Armoured vehicles;2016;No;21;No;2020;No;New;1.2600;1.2600;26.46;No
59820;Italy;Botswana;HITFIST;IFV turret;Other;2016;No;21;Yes;2020;No;New;0.7000;0.7000;14.7;No
60392;United States;Kenya;M28 Skytruck;light transport ac;Aircraft;2016;No;3;Yes;2020;Yes;Second hand;2.7500;1.1;3.3;No
36485;United Kingdom;India;UFH/M-777 155mm;towed gun;Artillery;2016;No;12;No;2020;No;New;1.0000;1.0000;12;No
30906;France;India;SM-39 Exocet;anti-ship missile;Missiles;2005;No;10;Yes;2020;Yes;New;0.9000;0.9000;9;No
61480;Russia;Uzbekistan;Mi-35M;combat helicopter;Aircraft;2018;Yes;4;No;2020;No;New;11.5000;11.5000;46;No
62294;France;Algeria;FPB-98;patrol craft;Ships;2018;No;6;Yes;2020;No;New;6.5000;6.5000;39;No
59478;Germany;Lithuania;Boxer;IFV;Armoured vehicles;2016;No;14;Yes;2020;No;New;1.1000;1.1000;15.4;No
34142;United States;Taiwan;AAV-7A1;APC;Armoured vehicles;2016;No;12;Yes;2020;No;New;1.0000;1.0000;12;No
63709;United States;Peru;CH-2000;light aircraft;Aircraft;2019;Yes;3;No;2020;No;New;0.1100;0.1100;0.33;No
62666;United States;UAE;FGM-148 Javelin;anti-tank missile;Missiles;2020;No;331;Yes;2020;No;New;0.0300;0.0300;9.93;No
38816;Italy;India;Super Rapid 76mm;naval gun;Naval weapons;2003;Yes;1;No;2020;No;New;2.7500;2.7500;2.75;Yes
38820;Israel;India;EL/M-2221 STGR;fire control radar;Sensors;2010;Yes;1;No;2020;No;New;4.7500;4.7500;4.75;No
60548;Russia;India;RBU-6000;ASW MRL;Naval weapons;2003;Yes;2;No;2020;No;New;3.5000;3.5000;7;Yes
60549;France;India;PA6;diesel engine;Engines;2003;Yes;4;No;2020;No;New;2.5000;2.5000;10;Yes
56417;Turkey;Bahrain;Cobra;APV;Armoured vehicles;2011;Yes;50;Yes;2019;No;New;0.1500;0.1500;7.5;No
56973;Norway;Ireland;Protector;APC turret;Other;2014;No;30;Yes;2020;Yes;New;0.0500;0.0500;1.5;No
38432;Italy;Poland;HITFIST;IFV turret;Other;2003;No;35;Yes;2011;No;New;0.7000;0.7000;24.5;Yes
55800;United States;UAE;RIM-116A RAM;SAM;Missiles;2016;Yes;50;Yes;2018;No;New;0.1400;0.1400;7;No
36019;Germany;Spain;MTU-183;diesel engine;Engines;2003;No;1;Yes;2019;No;New;0.1000;0.1000;0.1;No
36019;Germany;Spain;MTU-183;diesel engine;Engines;2003;No;18;Yes;2020;No;New;0.1000;0.1000;1.8;No
62689;Canada;France;Compact 76mm;naval gun;Naval weapons;2018;Yes;2;No;2018;No;Second hand;2.5000;1;2;No
55126;United States;Italy;AGM-114L HELLFIRE;anti-tank missile;Missiles;2016;Yes;25;Yes;2020;Yes;New;0.0700;0.0700;1.75;No
55127;United States;Italy;Paveway;guided bomb;Missiles;2016;Yes;25;Yes;2020;Yes;New;0.0200;0.0200;0.5;No
59506;United States;Italy;JDAM;guided bomb;Missiles;2016;Yes;25;Yes;2020;Yes;New;0.0200;0.0200;0.5;No
22925;China;Pakistan;QW-1 Vanguard;portable SAM;Missiles;1993;Yes;100;Yes;2020;Yes;New;0.0700;0.0700;7;Yes
19637;China;Pakistan;Red Arrow-8;anti-tank missile;Missiles;1989;No;500;Yes;2020;Yes;New;0.0100;0.0100;5;Yes
64305;Russia;Syria;Kornet;anti-tank missile;Missiles;2019;Yes;100;Yes;2020;No;New;0.0400;0.0400;4;No
62823;France;India;SA-316B Alouette-3;light helicopter;Aircraft;2017;No;6;Yes;2020;Yes;New;0.9000;0.9000;5.4;Yes
40194;Israel;India;Litening;aircraft EO system;Sensors;2007;No;2;Yes;2011;Yes;New;1.0000;1.0000;2;No
40194;Israel;India;Litening;aircraft EO system;Sensors;2007;No;2;Yes;2012;Yes;New;1.0000;1.0000;2;No
62398;Russia;India;Konkurs;anti-tank missile;Missiles;2019;No;1000;Yes;2020;Yes;New;0.0200;0.0200;20;Yes
62398;Russia;India;Konkurs;anti-tank missile;Missiles;2019;No;500;Yes;2019;Yes;New;0.0200;0.0200;10;Yes
35562;Germany;China;BF8L;diesel engine;Engines;1981;Yes;50;Yes;2020;Yes;New;0.0600;0.0600;3;Yes
58986;Germany;China;MTU-956;diesel engine;Engines;2010;Yes;6;Yes;2020;No;New;2.0000;2.0000;12;Yes
57646;Ukraine;China;DT-59;gas turbine;Engines;2008;Yes;2;Yes;2014;No;New;5.0000;5.0000;10;Yes
57646;Ukraine;China;DT-59;gas turbine;Engines;2008;Yes;6;Yes;2020;No;New;5.0000;5.0000;30;Yes
60945;Sweden;Pakistan;Saab-2000 AEW;AEW&C aircraft;Aircraft;2017;Yes;1;Yes;2020;No;New;80.0000;80.0000;80;No
57824;France;China;PA6;diesel engine;Engines;2010;Yes;22;Yes;2020;No;New;2.5000;2.5000;55;Yes
56523;Russia;China;AK-176 76mm;naval gun;Naval weapons;2010;Yes;11;Yes;2020;No;New;2.5000;2.5000;27.5;Yes
63580;Russia;China;D-30;turbofan;Engines;2015;Yes;150;Yes;2020;No;New;3.0000;3.0000;450;No
38033;France;China;AS565S Panther;ASW helicopter;Aircraft;1980;Yes;1;Yes;2020;Yes;New;9.5000;9.5000;9.5;Yes
52740;United States;Japan;S-70/UH-60L;helicopter;Aircraft;2010;Yes;4;Yes;2019;Yes;New;7.2500;7.2500;29;Yes
56947;United States;Japan;V-22 Osprey;transport ac/helicopter;Aircraft;2015;No;2;Yes;2018;Yes;New;40.0000;40.0000;80;No
60533;Israel;Azerbaijan;SkyStriker;loitering munition;Missiles;2016;Yes;100;Yes;2019;Yes;New;0.1500;0.1500;15;No
59701;Israel;Azerbaijan;Harop;loitering munition;Missiles;2014;Yes;25;Yes;2017;Yes;New;0.6000;0.6000;15;No
59701;Israel;Azerbaijan;Harop;loitering munition;Missiles;2014;Yes;25;Yes;2018;Yes;New;0.6000;0.6000;15;No
64273;China;Ethiopia;PHL-03 300mm;self-propelled MRL;Artillery;2017;Yes;2;Yes;2018;Yes;New;1.2000;1.2000;2.4;No
64273;China;Ethiopia;PHL-03 300mm;self-propelled MRL;Artillery;2017;Yes;2;Yes;2019;Yes;New;1.2000;1.2000;2.4;No
63436;Israel;Uganda;Spike-MR/LR;anti-tank missile;Missiles;2016;Yes;10;No;2017;No;New;0.0300;0.0300;0.3;No
64316;Israel;Azerbaijan;Spike-NLOS;SSM/ASM;Missiles;2019;Yes;50;Yes;2019;Yes;New;0.1500;0.1500;7.5;No
64316;Israel;Azerbaijan;Spike-NLOS;SSM/ASM;Missiles;2019;Yes;50;Yes;2020;Yes;New;0.1500;0.1500;7.5;No
64319;United States;Saudi Arabia;Paveway;guided bomb;Missiles;2019;No;500;Yes;2020;Yes;New;0.0200;0.0200;10;No
62774;United States;UAE;ScanEagle;UAV;Aircraft;2019;No;5;Yes;2020;Yes;New;0.0400;0.0400;0.2;No
64322;Belarus;Azerbaijan;A200;guided rocket;Missiles;2017;Yes;300;Yes;2018;No;New;0.1000;0.1000;30;No
60533;Israel;Azerbaijan;SkyStriker;loitering munition;Missiles;2016;Yes;75;Yes;2020;Yes;New;0.1500;0.1500;11.25;No
62861;UAE;Libya HoR*;96K9 Pantsyr-S1;SPAAG/SAM system;Air defence systems;2019;Yes;2;Yes;2019;No;Second hand;11.0000;4.4;8.8;No
62775;UAE;Jordan;Paveway;guided bomb;Missiles;2019;No;500;Yes;2019;Yes;New;0.0200;0.0200;10;No
61005;United States;Saudi Arabia;Paveway;guided bomb;Missiles;2019;No;10000;Yes;2019;No;New;0.0200;0.0200;200;No
62825;United States;India;M-982 Excalibur;guided shell;Missiles;2019;No;700;Yes;2019;No;New;0.0400;0.0400;28;No
56707;France;China;Arriel;turboshaft;Engines;2005;Yes;60;Yes;2020;Yes;New;0.3500;0.3500;21;Yes
58077;Israel;Brazil;EL/M-2032;combat aircraft radar;Sensors;2009;No;1;Yes;2020;No;New;2.0000;2.0000;2;No
58013;Germany;India;Do-228MP;MP aircraft;Aircraft;2016;Yes;2;Yes;2020;Yes;New;4.3000;4.3000;8.6;Yes
60589;United States;India;TPE-331;turboprop;Engines;2016;Yes;4;Yes;2020;Yes;New;0.3500;0.3500;1.4;No
64282;Russia;Algeria;9M120 Ataka;anti-tank missile;Missiles;2016;Yes;1500;Yes;2020;No;New;0.0400;0.0400;60;No
60569;United States;South Korea;LM-500;gas turbine;Engines;2015;Yes;2;Yes;2020;No;New;2.0000;2.0000;4;No
60571;United States;South Korea;C32;diesel engine;Engines;2015;Yes;2;Yes;2020;No;New;0.2400;0.2400;0.48;No
61005;United States;Saudi Arabia;Paveway;guided bomb;Missiles;2019;No;10000;Yes;2020;No;New;0.0200;0.0200;200;No
64323;UAE;Libya HoR*;57E6;SAM;Missiles;2019;No;50;Yes;2019;No;New;0.2500;0.2500;12.5;No
55412;United States;Philippines;AGM-65 Maverick;ASM;Missiles;2013;Yes;50;Yes;2020;Yes;New;0.1500;0.1500;7.5;No
59926;United States;Saudi Arabia;M-88A2 HERCULES;ARV;Armoured vehicles;2016;Yes;10;Yes;2020;Yes;New;2.0000;2.0000;20;No
55800;United States;UAE;RIM-116A RAM;SAM;Missiles;2016;Yes;75;Yes;2019;No;New;0.1400;0.1400;10.5;No
55800;United States;UAE;RIM-116A RAM;SAM;Missiles;2016;Yes;75;Yes;2020;No;New;0.1400;0.1400;10.5;No
60595;United States;Poland;Paveway;guided bomb;Missiles;2018;Yes;50;Yes;2020;Yes;New;0.0200;0.0200;1;No
59731;China;Thailand;VT-4;tank;Armoured vehicles;2016;No;10;No;2018;No;New;4.5000;4.5000;45;No
59731;China;Thailand;VT-4;tank;Armoured vehicles;2016;No;10;No;2019;No;New;4.5000;4.5000;45;No
63258;China;Thailand;VT-4 ARV;ARV;Armoured vehicles;2017;No;1;No;2019;No;New;1.8000;1.8000;1.8;No
64410;Ireland;Argentina;Boeing-737NG;transport aircraft;Aircraft;2020;Yes;1;No;2021;No;Second hand;33.0000;13.2;13.2;No
61253;United States;Bahrain;Swiftships-35;patrol craft;Ships;2018;No;2;No;2021;No;New;5.5000;5.5000;11;No
60989;United States;Chile;C-130H Hercules;transport aircraft;Aircraft;2019;No;2;No;2021;No;Second hand;28.0000;11.2;22.4;No
52348;Italy;Egypt;FREMM;frigate;Ships;2020;No;1;No;2021;No;New;483.0000;483.0000;483;No
64026;Germany;Egypt;IPV-60;OPV;Ships;2020;No;1;No;2021;No;New;17.5000;17.5000;17.5;No
64488;Ukraine;Ethiopia;ST-68;air search radar;Sensors;2015;Yes;4;Yes;2017;Yes;New;12.5000;12.5000;50;No
64488;Ukraine;Ethiopia;ST-68;air search radar;Sensors;2015;Yes;4;Yes;2016;Yes;New;12.5000;12.5000;50;No
26695;Russia;India;Su-30MK;FGA aircraft;Aircraft;2001;Yes;2;No;2021;No;New;55.0000;55.0000;110;Yes
52108;South Korea;India;K-9 Thunder 155mm;self-propelled gun;Artillery;2017;No;6;Yes;2021;No;New;4.3200;4.3200;25.92;Yes
64353;France;India;SA-315B Lama;light helicopter;Aircraft;2018;Yes;1;Yes;2021;No;New;0.7500;0.7500;0.75;Yes
27366;France;Indonesia;AS-532 Cougar/AS-332;transport helicopter;Aircraft;1997;No;1;No;2021;No;New;7.2500;7.2500;7.25;Yes
39066;South Korea;Indonesia;Type-209/1400;submarine;Ships;2011;No;1;No;2021;No;New;149.5200;149.5200;149.52;Yes
63903;Bulgaria;Cote d'Ivoire;Mi-24V/Mi-35;combat helicopter;Aircraft;2019;Yes;1;No;2021;No;Second hand;8.5000;3.4;3.4;No
64387;United States;Japan;King Air;light transport ac;Aircraft;2019;Yes;1;No;2021;No;New;2.8500;2.8500;2.85;No
64379;United States;Lebanon;UH-1H Huey-2;helicopter;Aircraft;2020;Yes;3;No;2021;No;New;3.1000;3.1000;9.3;No
63386;Unknown supplier(s);Libya HoR*;Titan;APC;Armoured vehicles;2019;Yes;5;Yes;2019;Yes;New;0.1500;0.1500;0.75;No
64448;Unknown supplier(s);Libya HoR*;PC-6 Porter;light transport ac;Aircraft;2019;Yes;1;No;2019;No;Second hand;0.4500;0.18;0.18;No
64420;Turkey;Libya GNC;T-122/300;self-propelled MRL;Artillery;2020;Yes;1;Yes;2020;Yes;Second hand;0.9500;0.38;0.38;No
61803;France;Malaysia;LG1 105mm;towed gun;Artillery;2018;No;1;No;2021;No;New;0.6000;0.6000;0.6;No
64173;Austria;Malaysia;Camcopter S-100;UAV;Aircraft;2018;Yes;2;Yes;2018;Yes;New;0.2000;0.2000;0.4;No
50353;United States;Morocco;Paveway;guided bomb;Missiles;2008;No;140;Yes;2011;Yes;New;0.0200;0.0200;2.8;No
64394;Ireland;Malta;Emer;OPV;Ships;2015;No;1;No;2015;No;Second hand;25.0000;10;10;No
64329;Israel;Myanmar;Amir;APC/APV;Armoured vehicles;2018;Yes;10;Yes;2019;Yes;New;0.1800;0.1800;1.8;No
64332;Russia;Myanmar;BRDM-2;reconnaissance AV;Armoured vehicles;2019;Yes;10;Yes;2020;Yes;Second hand but modernized;0.1500;0.099;0.99;No
50848;Pakistan;Nigeria;JF-17 Thunder/FC-1;FGA aircraft;Aircraft;2016;Yes;3;No;2021;No;New;17.5000;17.5000;52.5;No
60207;Russia;Nigeria;RD-33;turbofan;Engines;2016;Yes;3;Yes;2021;No;New;2.2000;2.2000;6.6;No
37696;France;Norway;FLASH;ASW sonar;Sensors;2002;No;1;No;2016;No;New;1.9000;1.9000;1.9;No
37696;France;Norway;FLASH;ASW sonar;Sensors;2002;No;1;No;2018;Yes;New;1.9000;1.9000;1.9;No
37696;France;Norway;FLASH;ASW sonar;Sensors;2002;No;1;Yes;2021;No;New;1.9000;1.9000;1.9;No
24475;South Korea;Philippines;HHI-2600;frigate;Ships;2016;No;1;No;2021;No;New;209.2500;209.2500;209.25;No
64502;United States;Kenya;L-118 105mm;towed gun;Artillery;2019;Yes;6;No;2019;No;Second hand;0.6000;0.24;1.44;No
59373;Germany;India;MT-881;diesel engine;Engines;2017;No;44;Yes;2020;No;New;0.1800;0.1800;7.92;No
59373;Germany;India;MT-881;diesel engine;Engines;2017;No;6;Yes;2021;No;New;0.1800;0.1800;1.08;No
64499;Canada;Indonesia;PT6;turboprop/turboshaft;Engines;2021;No;4;Yes;2021;Yes;New;0.5000;0.5000;2;No
61843;Germany;Indonesia;MTU-493;diesel engine;Engines;2011;No;4;No;2021;No;New;0.1200;0.1200;0.48;No
61844;Germany;Indonesia;KaleidoScope;submarine sonar;Sensors;2011;No;1;No;2021;No;New;20.0000;20.0000;20;No
64425;China;Indonesia;AR-2;anti-ship missile/ASM;Missiles;2017;Yes;40;Yes;2021;No;New;0.0400;0.0400;1.6;No
64424;China;Indonesia;AR-1;ASM;Missiles;2017;Yes;20;Yes;2019;Yes;New;0.0500;0.0500;1;No
64424;China;Indonesia;AR-1;ASM;Missiles;2017;Yes;20;Yes;2020;Yes;New;0.0500;0.0500;1;No
58912;United States;Colombia;Bell-206/OH-58;light helicopter;Aircraft;2015;No;30;Yes;2019;No;Second hand;0.7000;0.28;8.4;No
64509;Italy;Australia;AW139;helicopter;Aircraft;2020;Yes;2;Yes;2021;No;New;6.0000;6.0000;12;No
62551;Israel;United States;Iron Dome;SAM system;Other;2019;No;1;No;2021;No;New;25.0000;25.0000;25;No
63345;Israel;United States;Tamir;SAM;Missiles;2019;No;240;Yes;2021;No;New;0.1500;0.1500;36;No
64513;China;Australia;AW139;helicopter;Aircraft;2020;Yes;1;No;2021;No;Second hand;6.0000;2.4;2.4;No
64515;United Kingdom;Australia;AW139;helicopter;Aircraft;2017;No;1;No;2017;No;Second hand;6.0000;2.4;2.4;No
64514;Canada;Australia;AW139;helicopter;Aircraft;2018;No;3;No;2019;No;Second hand;6.0000;2.4;7.2;No
63109;Germany;Ecuador;EC145;light helicopter;Aircraft;2019;No;4;No;2021;No;New;3.2500;3.2500;13;No
63536;South Korea;Ecuador;Haeuri;patrol craft;Ships;2020;No;2;No;2020;No;Second hand;15.0000;6;12;No
64519;United States;El Salvador;MD-500E;light helicopter;Aircraft;2017;No;4;Yes;2021;Yes;New;0.7000;0.7000;2.8;No
