conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,year,intensity_level,cumulative_intensity,type_of_conflict
246,Algeria,Government of France,33,,FLN,403,,1,1958,2,1,1
246,Algeria,Government of France,33,,FLN,403,,1,1959,2,1,1
246,Algeria,Government of France,33,,FLN,403,,1,1960,2,1,1
246,Algeria,Government of France,33,,FLN,403,,1,1961,2,1,1
246,Algeria,Government of France,33,,FLN,403,,1,1962,1,1,1
247,Argentina,Government of Argentina,26,,"Military faction (forces of Eduardo A. Lonardi Doucet), Military faction (forces of Samuel Toranzo Calderón)","1113, 736",,2,1955,1,0,3
247,Argentina,Government of Argentina,26,,Military faction (colorados),737,,2,1963,1,0,3
247,Argentina,Government of Argentina,26,,ERP,738,,2,1974,1,0,3
247,Argentina,Government of Argentina,26,,"ERP, Montoneros","738, 739",,2,1975,1,0,3
247,Argentina,Government of Argentina,26,,"ERP, Montoneros","738, 739",,2,1976,1,1,3
247,Argentina,Government of Argentina,26,,"ERP, Montoneros","738, 739",,2,1977,1,1,3
248,Cyprus,Government of United Kingdom,28,,EOKA,220,,1,1955,1,0,1
248,Cyprus,Government of United Kingdom,28,,EOKA,220,,1,1956,1,0,1
248,Cyprus,Government of United Kingdom,28,,EOKA,220,,1,1957,1,0,1
248,Cyprus,Government of United Kingdom,28,,EOKA,220,,1,1958,1,0,1
248,Cyprus,Government of United Kingdom,28,,EOKA,220,,1,1959,1,0,1
249,South Vietnam,Government of South Vietnam,151,,FNL,221,,1,1955,2,1,3
249,South Vietnam,Government of South Vietnam,151,,FNL,221,,1,1956,2,1,3
249,South Vietnam,Government of South Vietnam,151,,FNL,221,,1,1957,2,1,3
249,South Vietnam,Government of South Vietnam,151,,FNL,221,,1,1958,2,1,3
249,South Vietnam,Government of South Vietnam,151,,FNL,221,,1,1959,2,1,3
249,South Vietnam,Government of South Vietnam,151,,FNL,221,,1,1960,2,1,3
249,South Vietnam,Government of South Vietnam,151,,FNL,221,,1,1961,2,1,3
249,South Vietnam,Government of South Vietnam,151,Government of United States of America,FNL,221,,1,1962,2,1,4
249,South Vietnam,Government of South Vietnam,151,Government of United States of America,FNL,221,,1,1963,2,1,4
249,South Vietnam,Government of South Vietnam,151,Government of United States of America,FNL,221,,1,1964,2,1,4
250,"Hungary, Russia (Soviet Union)",Government of Hungary,40,,Government of Russia (Soviet Union),57,,2,1956,2,1,2
251,India,Government of India,141,,NNC,222,,1,1956,1,0,3
251,India,Government of India,141,,NNC,222,,1,1957,1,0,3
251,India,Government of India,141,,NNC,222,,1,1958,1,1,3
251,India,Government of India,141,,NNC,222,,1,1959,1,1,3
251,India,Government of India,141,,NNC,222,,1,1961,1,1,3
251,India,Government of India,141,,NNC,222,,1,1962,1,1,3
251,India,Government of India,141,,NNC,222,,1,1963,1,1,3
251,India,Government of India,141,,NNC,222,,1,1964,1,1,3
251,India,Government of India,141,,NNC,222,,1,1965,1,1,3
251,India,Government of India,141,,NNC,222,,1,1966,1,1,3
251,India,Government of India,141,,NNC,222,,1,1967,1,1,3
251,India,Government of India,141,,NNC,222,,1,1968,1,1,3
251,India,Government of India,141,,NSCN-IM,223,,1,1992,1,1,3
251,India,Government of India,141,,NSCN-IM,223,,1,1993,1,1,3
251,India,Government of India,141,,NSCN-IM,223,,1,1994,1,1,3
251,India,Government of India,141,,NSCN-IM,223,,1,1995,1,1,3
251,India,Government of India,141,,NSCN-IM,223,,1,1996,1,1,3
251,India,Government of India,141,,NSCN-IM,223,,1,1997,1,1,3
251,India,Government of India,141,,NSCN-IM,223,,1,2000,1,1,3
252,"Egypt, France, Israel, United Kingdom",Government of Egypt,117,,"Government of France, Government of Israel, Government of United Kingdom","33, 121, 28",,1,1956,2,1,2
253,Myanmar (Burma),Government of Myanmar (Burma),144,,KNPP,225,,1,1957,1,0,3
253,Myanmar (Burma),Government of Myanmar (Burma),144,,KNPP,225,,1,1987,1,0,3
253,Myanmar (Burma),Government of Myanmar (Burma),144,,KNPP,225,,1,1992,1,0,3
253,Myanmar (Burma),Government of Myanmar (Burma),144,,KNPP,225,,1,1996,1,0,3
253,Myanmar (Burma),Government of Myanmar (Burma),144,,KNPP,225,,1,2005,1,0,3
253,Myanmar (Burma),Government of Myanmar (Burma),144,,KNPP,225,,1,2021,1,0,3
254,Cameroon,Government of France,33,,UPC,564,,1,1957,1,0,1
254,Cameroon,Government of France,33,,UPC,564,,1,1958,1,0,1
254,Cameroon,Government of France,33,,UPC,564,,1,1959,1,0,1
255,"Honduras, Nicaragua",Government of Honduras,12,,Government of Nicaragua,14,,1,1957,1,0,2
256,"Mauritania, Morocco",Government of France,33,Government of Spain,NLA,565,,1,1957,1,0,1
256,"Mauritania, Morocco",Government of France,33,Government of Spain,NLA,565,,1,1958,1,0,1
257,"Mauritania, Morocco",Government of Spain,35,Government of France,NLA,565,,1,1957,1,0,1
257,"Mauritania, Morocco",Government of Spain,35,Government of France,NLA,565,,1,1958,1,0,1
258,Oman,Government of Oman,129,Government of United Kingdom,State of Oman/Free Oman,226,,1,1957,1,0,4
259,Iraq,Government of Iraq,116,,Military faction (free Officers Movement),227,,2,1958,1,0,3
259,Iraq,Government of Iraq,116,,Military faction (forces of Abdul Wahab al-Shawaf),228,,2,1959,1,0,3
259,Iraq,Government of Iraq,116,,"Military faction (forces of Abd as-Salam Arif), NCRC","229, 230",,2,1963,2,1,3
259,Iraq,Government of Iraq,116,,SCIRI,231,,2,1982,1,1,3
259,Iraq,Government of Iraq,116,,SCIRI,231,,2,1983,1,1,3
259,Iraq,Government of Iraq,116,,SCIRI,231,,2,1984,1,1,3
259,Iraq,Government of Iraq,116,,SCIRI,231,,2,1987,1,1,3
259,Iraq,Government of Iraq,116,,SCIRI,231,,2,1991,1,1,3
259,Iraq,Government of Iraq,116,,SCIRI,231,,2,1992,1,1,3
259,Iraq,Government of Iraq,116,,SCIRI,231,,2,1993,1,1,3
259,Iraq,Government of Iraq,116,,SCIRI,231,,2,1994,1,1,3
259,Iraq,Government of Iraq,116,,SCIRI,231,,2,1995,1,1,3
259,Iraq,Government of Iraq,116,,SCIRI,231,,2,1996,1,1,3
259,Iraq,Government of Iraq,116,"Government of Albania, Government of Australia, Government of Azerbaijan, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of Dominican Republic, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Honduras, Government of Italy, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Moldova, Government of Mongolia, Government of Netherlands, Government of Nicaragua, Government of North Macedonia, Government of Norway, Government of Philippines, Government of Poland, Government of Portugal, Government of Romania, Government of Slovakia, Government of South Korea, Government of Spain, Government of Tonga, Government of Ukraine, Government of United Kingdom, Government of United States of America","al-Mahdi Army, Ansar al-Islam, IS","233, 234, 5659",,2,2004,2,1,4
259,Iraq,Government of Iraq,116,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Italy, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Moldova, Government of Mongolia, Government of Netherlands, Government of North Macedonia, Government of Norway, Government of Poland, Government of Portugal, Government of Romania, Government of Slovakia, Government of South Korea, Government of Ukraine, Government of United Kingdom, Government of United States of America","Ansar al-Islam, IS, RJF","233, 234, 235",,2,2005,2,1,4
259,Iraq,Government of Iraq,116,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Moldova, Government of Mongolia, Government of North Macedonia, Government of Poland, Government of Romania, Government of Slovakia, Government of South Korea, Government of United Kingdom, Government of United States of America","Ansar al-Islam, IS, RJF","233, 234, 235",,2,2006,2,1,4
259,Iraq,Government of Iraq,116,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of Denmark, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Moldova, Government of Mongolia, Government of North Macedonia, Government of Poland, Government of Romania, Government of Slovakia, Government of South Korea, Government of Tonga, Government of United Kingdom, Government of United States of America","al-Mahdi Army, Ansar al-Islam, IS, RJF","233, 234, 235, 5659",,2,2007,2,1,4
259,Iraq,Government of Iraq,116,"Government of Albania, Government of Armenia, Government of Australia, Government of Azerbaijan, Government of Bosnia-Herzegovina, Government of Bulgaria, Government of Czech Republic, Government of El Salvador, Government of Estonia, Government of Georgia, Government of Kazakhstan, Government of Latvia, Government of Lithuania, Government of Moldova, Government of Mongolia, Government of North Macedonia, Government of Poland, Government of Romania, Government of South Korea, Government of Tonga, Government of Ukraine, Government of United Kingdom, Government of United States of America","al-Mahdi Army, IS","234, 5659",,2,2008,2,1,4
259,Iraq,Government of Iraq,116,"Government of Australia, Government of El Salvador, Government of Estonia, Government of United Kingdom, Government of United States of America",IS,234,,2,2009,2,1,4
259,Iraq,Government of Iraq,116,Government of United States of America,IS,234,,2,2010,1,1,4
259,Iraq,Government of Iraq,116,Government of United States of America,"Ansar al-Islam, IS","233, 234",,2,2011,1,1,4
259,Iraq,Government of Iraq,116,,IS,234,,2,2012,1,1,3
259,Iraq,Government of Iraq,116,,IS,234,,2,2013,2,1,3
259,Iraq,Government of Iraq,116,"Government of Australia, Government of Bahrain, Government of Belgium, Government of Canada, Government of Denmark, Government of France, Government of Jordan, Government of Netherlands, Government of Saudi Arabia, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",IS,234,,2,2014,2,1,4
259,Iraq,Government of Iraq,116,"Government of Australia, Government of Bahrain, Government of Belgium, Government of Canada, Government of Denmark, Government of France, Government of Jordan, Government of Netherlands, Government of Saudi Arabia, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",IS,234,,2,2015,2,1,4
259,Iraq,Government of Iraq,116,"Government of Australia, Government of Bahrain, Government of Belgium, Government of Canada, Government of Denmark, Government of France, Government of Jordan, Government of Netherlands, Government of Saudi Arabia, Government of United Arab Emirates, Government of United Kingdom, Government of United States of America",IS,234,,2,2016,2,1,4
259,Iraq,Government of Iraq,116,"Government of Australia, Government of Belgium, Government of France, Government of Jordan, Government of Saudi Arabia, Government of United Kingdom, Government of United States of America",IS,234,,2,2017,2,1,4
259,Iraq,Government of Iraq,116,"Government of Australia, Government of Belgium, Government of France, Government of Jordan, Government of Netherlands, Government of Saudi Arabia, Government of United Kingdom, Government of United States of America",IS,234,,2,2018,1,1,4
259,Iraq,Government of Iraq,116,"Government of France, Government of United Kingdom, Government of United States of America",IS,234,,2,2019,1,1,4
259,Iraq,Government of Iraq,116,"Government of France, Government of United Kingdom, Government of United States of America",IS,234,,2,2020,1,1,4
259,Iraq,Government of Iraq,116,"Government of France, Government of Netherlands, Government of United Kingdom, Government of United States of America",IS,234,,2,2021,1,1,4
260,Lebanon,Government of Lebanon,119,,Independent Nasserite Movement,236,,2,1958,2,1,3
260,Lebanon,Government of Lebanon,119,,NSF,237,,2,1975,1,1,3
260,Lebanon,Government of Lebanon,119,,"LAA, NSF","237, 238",,2,1976,2,1,3
260,Lebanon,Government of Lebanon,119,,NSF,237,,2,1982,1,1,3
260,Lebanon,Government of Lebanon,119,"Government of France, Government of United States of America","Amal, NSF","237, 239",Government of Syria,2,1983,1,1,4
260,Lebanon,Government of Lebanon,119,"Government of France, Government of United States of America","Amal, NSF","237, 239",,2,1984,2,1,4
260,Lebanon,Government of Lebanon,119,,NUF,240,,2,1985,1,1,3
260,Lebanon,Government of Lebanon,119,,"Lebanese Forces - Hobeika faction, NUF","240, 241",,2,1986,1,1,3
260,Lebanon,Government of Lebanon,119,Government of Syria,"Forces of Michel Aoun, Lebanese Forces","242, 243",,2,1989,1,1,4
260,Lebanon,Government of Lebanon,119,Government of Syria,Forces of Michel Aoun,242,,2,1990,1,1,4
261,Malaysia,Government of Malaysia,152,"Government of Australia, Government of New Zealand, Government of United Kingdom",CPM,196,,2,1958,1,0,4
261,Malaysia,Government of Malaysia,152,"Government of Australia, Government of New Zealand, Government of United Kingdom",CPM,196,,2,1959,1,0,4
261,Malaysia,Government of Malaysia,152,"Government of Australia, Government of New Zealand, Government of United Kingdom",CPM,196,,2,1960,1,0,4
261,Malaysia,Government of Malaysia,152,,CPM,196,,2,1974,1,0,3
261,Malaysia,Government of Malaysia,152,,CPM,196,,2,1975,1,0,3
261,Malaysia,Government of Malaysia,152,,CPM,196,,2,1981,1,0,3
262,Laos,Government of Laos,149,,Pathet Lao,244,,2,1959,2,1,3
262,Laos,Government of Laos,149,Government of Thailand,"Neutralists, Pathet Lao","244, 245",,2,1960,2,1,4
262,Laos,Government of Laos,149,Government of Thailand,Pathet Lao,244,,2,1961,2,1,4
262,Laos,Government of Laos,149,"Government of South Vietnam, Government of United States of America",Pathet Lao,244,Government of Vietnam (North Vietnam),2,1963,2,1,4
262,Laos,Government of Laos,149,"Government of South Vietnam, Government of United States of America",Pathet Lao,244,Government of Vietnam (North Vietnam),2,1964,2,1,4
262,Laos,Government of Laos,149,"Government of South Vietnam, Government of United States of America",Pathet Lao,244,Government of Vietnam (North Vietnam),2,1965,2,1,4
262,Laos,Government of Laos,149,"Government of South Vietnam, Government of United States of America",Pathet Lao,244,Government of Vietnam (North Vietnam),2,1966,2,1,4
262,Laos,Government of Laos,149,"Government of South Vietnam, Government of United States of America",Pathet Lao,244,Government of Vietnam (North Vietnam),2,1967,2,1,4
262,Laos,Government of Laos,149,"Government of South Vietnam, Government of United States of America",Pathet Lao,244,Government of Vietnam (North Vietnam),2,1968,2,1,4
262,Laos,Government of Laos,149,"Government of South Vietnam, Government of Thailand, Government of United States of America",Pathet Lao,244,Government of Vietnam (North Vietnam),2,1969,2,1,4
262,Laos,Government of Laos,149,"Government of South Vietnam, Government of United States of America",Pathet Lao,244,Government of Vietnam (North Vietnam),2,1970,2,1,4
262,Laos,Government of Laos,149,"Government of South Vietnam, Government of United States of America",Pathet Lao,244,Government of Vietnam (North Vietnam),2,1971,2,1,4
262,Laos,Government of Laos,149,"Government of South Vietnam, Government of United States of America",Pathet Lao,244,Government of Vietnam (North Vietnam),2,1972,2,1,4
262,Laos,Government of Laos,149,"Government of South Vietnam, Government of United States of America",Pathet Lao,244,Government of Vietnam (North Vietnam),2,1973,2,1,4
262,Laos,Government of Laos,149,,LRM,246,,2,1989,1,1,3
262,Laos,Government of Laos,149,,LRM,246,,2,1990,1,1,3
263,Angola,Government of Portugal,36,,"FNLA, MPLA","405, 566",,1,1961,2,1,1
263,Angola,Government of Portugal,36,,FNLA,566,,1,1962,2,1,1
263,Angola,Government of Portugal,36,,"FNLA, MPLA","405, 566",,1,1963,1,1,1
263,Angola,Government of Portugal,36,,"FNLA, MPLA","405, 566",,1,1964,1,1,1
263,Angola,Government of Portugal,36,,"FNLA, MPLA","405, 566",,1,1965,1,1,1
263,Angola,Government of Portugal,36,,"FNLA, MPLA, UNITA","405, 566, 567",,1,1966,1,1,1
263,Angola,Government of Portugal,36,,"MPLA, UNITA","405, 567",,1,1967,1,1,1
263,Angola,Government of Portugal,36,,"FNLA, MPLA","405, 566",,1,1968,1,1,1
263,Angola,Government of Portugal,36,,"FNLA, MPLA","405, 566",,1,1969,1,1,1
263,Angola,Government of Portugal,36,,"FNLA, MPLA","405, 566",,1,1970,1,1,1
263,Angola,Government of Portugal,36,,"FNLA, MPLA","405, 566",,1,1971,1,1,1
263,Angola,Government of Portugal,36,,"FNLA, MPLA","405, 566",,1,1972,1,1,1
263,Angola,Government of Portugal,36,,"FNLA, MPLA","405, 566",,1,1973,1,1,1
263,Angola,Government of Portugal,36,,"FNLA, MPLA","405, 566",,1,1974,1,1,1
264,Myanmar (Burma),Government of Myanmar (Burma),144,,NSH,247,,1,1959,1,0,3
264,Myanmar (Burma),Government of Myanmar (Burma),144,,SSIA,248,,1,1960,1,0,3
264,Myanmar (Burma),Government of Myanmar (Burma),144,,SSIA,248,,1,1961,1,0,3
264,Myanmar (Burma),Government of Myanmar (Burma),144,,SNUF,249,,1,1962,1,0,3
264,Myanmar (Burma),Government of Myanmar (Burma),144,,SNUF,249,,1,1963,1,0,3
264,Myanmar (Burma),Government of Myanmar (Burma),144,,SSA,250,,1,1964,2,1,3
264,Myanmar (Burma),Government of Myanmar (Burma),144,,SSA,250,,1,1965,2,1,3
264,Myanmar (Burma),Government of Myanmar (Burma),144,,SSA,250,,1,1966,2,1,3
264,Myanmar (Burma),Government of Myanmar (Burma),144,,SSA,250,,1,1967,2,1,3
264,Myanmar (Burma),Government of Myanmar (Burma),144,,SSA,250,,1,1968,2,1,3
264,Myanmar (Burma),Government of Myanmar (Burma),144,,"SSA, SSNLO, SURA","250, 251, 252",,1,1969,2,1,3
264,Myanmar (Burma),Government of Myanmar (Burma),144,,"SSA, SSNLO, SURA","250, 251, 252",,1,1970,2,1,3
264,Myanmar (Burma),Government of Myanmar (Burma),144,,SSA,250,,1,1972,1,1,3
264,Myanmar (Burma),Government of Myanmar (Burma),144,,SSA,250,,1,1973,1,1,3
264,Myanmar (Burma),Government of Myanmar (Burma),144,,"SSRA, SURA","252, 253",,1,1976,1,1,3
264,Myanmar (Burma),Government of Myanmar (Burma),144,,SURA,252,,1,1977,1,1,3
264,Myanmar (Burma),Government of Myanmar (Burma),144,,SURA,252,,1,1978,1,1,3
264,Myanmar (Burma),Government of Myanmar (Burma),144,,SURA,252,,1,1979,1,1,3
264,Myanmar (Burma),Government of Myanmar (Burma),144,,SURA,252,,1,1980,1,1,3
264,Myanmar (Burma),Government of Myanmar (Burma),144,,SURA,252,,1,1981,1,1,3
264,Myanmar (Burma),Government of Myanmar (Burma),144,,SURA,252,,1,1982,1,1,3
